timestamp,src_ip,dest_ip,src_port,dest_port,proto,event_type,app_proto,flow_id,pkt_src,has_flow,pkts_toserver,pkts_toclient,bytes_toserver,bytes_toclient,duration,total_pkts,total_bytes,has_alert,alert_category,alert_severity,alert_signature,alert_signature_id,label_evidence_alert,label_evidence_compromised_ip,label_status,label_reason,Target_prelim,application,app_filter_reason
2025-07-19T23:02:37.251587+0700,103.195.142.60,38.211.193.130,22,37540,TCP,flow,,587848317576081,,1,11,0,2101,0,5.0,11,2101,0,none,0,none,0,0,0,no_alert_unknown,no_alert_not_final_benign,-1,ssh,port
2025-07-19T23:02:37.253263+0700,103.195.142.198,179.43.189.98,22,25494,TCP,flow,,422568537272566,,1,12,0,2586,0,5.0,12,2586,0,none,0,none,0,0,0,no_alert_unknown,no_alert_not_final_benign,-1,ssh,port
2025-07-19T23:02:37.254233+0700,103.195.142.43,181.114.105.85,22,60390,TCP,flow,,575118560247117,,1,13,0,2418,0,5.0,13,2418,0,none,0,none,0,0,0,no_alert_unknown,no_alert_not_final_benign,-1,ssh,port
2025-07-19T23:02:37.258966+0700,103.195.142.236,222.213.23.47,22,43732,TCP,flow,,766854141767037,,1,13,0,2652,0,5.0,13,2652,0,none,0,none,0,0,0,no_alert_unknown,no_alert_not_final_benign,-1,ssh,port
2025-07-19T23:02:37.259580+0700,103.185.193.52,173.225.105.4,22,41362,TCP,flow,,1798243565893448,,1,13,0,2780,0,9.0,13,2780,0,none,0,none,0,0,0,no_alert_unknown,no_alert_not_final_benign,-1,ssh,port
2025-07-19T23:02:38.235503+0700,103.195.142.144,120.70.101.109,22,38410,TCP,flow,,1016448936839881,,1,14,0,3060,0,5.0,14,3060,0,none,0,none,0,0,0,no_alert_unknown,no_alert_not_final_benign,-1,ssh,port
2025-07-19T23:02:38.236257+0700,103.195.142.144,196.251.88.103,22,35468,TCP,flow,,1055019005710560,,1,14,0,3060,0,5.0,14,3060,0,none,0,none,0,0,0,no_alert_unknown,no_alert_not_final_benign,-1,ssh,port
2025-07-19T23:02:38.239355+0700,103.195.142.212,156.176.138.110,22,20882,TCP,flow,,1529133422226955,,1,7,0,1548,0,2.0,7,1548,0,none,0,none,0,0,0,no_alert_unknown,no_alert_not_final_benign,-1,ssh,port
2025-07-19T23:02:38.240867+0700,103.195.142.92,152.32.175.165,22,12116,TCP,flow,,1245426084757486,,1,15,0,2784,0,4.0,15,2784,0,none,0,none,0,0,0,no_alert_unknown,no_alert_not_final_benign,-1,ssh,port
2025-07-19T23:02:38.241985+0700,103.185.193.81,212.80.18.132,22,54896,TCP,flow,,105305697572328,,1,14,0,2706,0,7.0,14,2706,0,none,0,none,0,0,0,no_alert_unknown,no_alert_not_final_benign,-1,ssh,port
2025-07-19T23:02:39.217453+0700,103.195.142.89,43.134.22.66,22,58420,TCP,flow,,1353660785581344,,1,12,0,2714,0,5.0,12,2714,0,none,0,none,0,0,0,no_alert_unknown,no_alert_not_final_benign,-1,ssh,port
